Lead ID,Company Name,Website,Country,City,Industry,Lead Category,Company Description,Contact Name,Job Title,Business Email,Email Source,LinkedIn,Company LinkedIn,Evidence URL,Evidence Type,Evidence Summary,Likely Business Problem,Potential Dashboard Solution,Personalization Angle,Lead Quality,Email Status,Notes
DP-0288,Graphically Speaking,https://graphicallyspeaking.ca,Canada,,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,"Canadian agency offering Shopify & Shopify Plus integration services with ERP, CRM and Amazon.",,,,,,,https://www.graphicallyspeaking.ca/services/integration-services/shopify-plus-agency/,Services page,"Integration services page for Shopify and Shopify Plus covering ERP, CRM and Amazon.",Data integration,Shopify-ERP-CRM-Amazon Integration Health Dashboard,"I noticed you connect Shopify Plus stores to ERP, CRM and Amazon.",Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0289,Hairball.IO,https://hairball.io,,,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Integration services firm connecting NetSuite and Shopify Plus via Celigo.,,,,,,,https://hairball.io/integrations/shopify-plus-netsuite-integration/,Services page,Shopify Plus NetSuite integration services using Celigo to enhance analytics and reporting.,Data integration,Celigo Integration Monitoring Dashboard,I noticed you use Celigo to connect NetSuite with Shopify Plus.,Medium,Not found,Country not confirmed in results. No contact/email found: search budget exhausted before contact searches.
DP-0290,Iggy Agency,https://iggy.agency,Sweden,Stockholm,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,"Certified Shopify Plus agency with offices in Stockholm, Norrköping, Vaasa and Helsinki.",,,,,,,https://iggy.agency/,Services page,"Certified Shopify Plus agency offering development, migrations, store builds, digital marketing and ongoing optimisation across the Nordics.",Multi client reporting,Nordic Multi-Client Shopify Dashboard,I noticed you serve Shopify merchants across four Nordic offices.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0291,IWD Agency,https://iwdagency.com,,,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Certified Shopify Plus Partner with 16+ years of enterprise ecommerce experience across North American and European markets; builds a Shopify-NetSuite connector.,,,,,,,https://www.iwdagency.com/products/shopify-netsuite-connector/,Technology page,"Its Shopify NetSuite Connector offers real-time inventory sync, automated order routing, returns/refund handling and a centralized monitoring dashboard; UK page mentions Xero/Sage ERP integrations.",Order monitoring,Shopify-NetSuite Order Sync Monitoring Dashboard,I noticed your Shopify-NetSuite connector already ships a monitoring dashboard for order routing and inventory sync.,Medium,Not found,Has a UK-focused page (iwdagency.com/pages/shopify-plus-agency-uk); HQ country not confirmed in results. No contact/email found: search budget exhausted before contact searches.
DP-0292,Latori,https://latori.com,Germany,,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,First recognized Shopify Plus agency in the DACH region with 10+ years of Shopify experience.,,,,,,,https://www.latori.com/en/services/shopify-plus,Services page,Shopify Plus services page; described as the first recognized Shopify Plus agency in DACH.,Ecommerce operations,Shopify Plus Operations Dashboard,I noticed you were the first recognized Shopify Plus agency in DACH.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0293,magic42,https://magic42.co.uk,United Kingdom,Birmingham,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Birmingham-based ecommerce agency serving B2B and B2C brands on Shopify and Shopify Plus.,,,,,,,https://www.magic42.co.uk/shopify-development-agency/shopify-plus-development/,Services page,Shopify Plus development page; the agency has completed multi-site B2C migrations from Magento to Shopify Plus with ERP integration.,Data integration,Multi-Store Shopify Plus + ERP Sync Dashboard,I noticed your multi-site Magento-to-Shopify Plus migrations with ERP integration.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0294,Makro,https://makroagency.com,Canada,Toronto,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Shopify Plus Premier Partner serving Toronto; replatforms and builds B2B/DTC stores connected to ERP.,,,,,,,https://www.makroagency.com/toronto-shopify-expert,Services page,"B2B work covers wholesale portals, customer-specific pricing and quote-to-order flows, often connected to an ERP or OMS.",Order monitoring,B2B Quote-to-Order & ERP/OMS Dashboard,I noticed your B2B Shopify Plus builds connect quote-to-order flows to ERP/OMS.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0295,Maukau,https://maukau.com,France,Paris,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Shopify Plus agency acting as a results-based e-commerce operating partner since 2016.,,,,,,,https://www.maukau.com/agence-shopify-plus-paris,Services page,Acts as an operating partner committed to results rather than billing time.,Client reporting,Results-Based Client KPI Dashboard,I noticed you are paid on results as an e-commerce operating partner.,Medium,Not found,Results-based model implies need for KPI reporting. No contact/email found: search budget exhausted before contact searches.
DP-0296,MS Web International,https://mswebinternational.com,Singapore,Singapore,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,"Singapore Shopify Plus Partner since 2015 with 1,000+ stores built.",,,,,,,https://www.mswebinternational.com/,Services page,"Shopify Plus Partner positioning around agentic commerce; 1,000+ stores built.",AI agent monitoring,Agentic Commerce Monitoring Dashboard,"I noticed you position around agentic commerce with 1,000+ stores built.",Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0297,Not Selling Liquid,https://notsellingliquid.com,Netherlands,Amsterdam,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Shopify Premier Partner serving fashion and lifestyle brands expanding across borders.,,,,,,,https://www.notsellingliquid.com/pages/shopify-plus-agency-amsterdam,Services page,Partners with fashion/lifestyle brands to grow across borders on a best-in-class tech stack centred on Shopify Plus.,Business reporting,Cross-Border Shopify Markets Sales Dashboard,I noticed you help fashion brands scale across borders on Shopify Plus.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0298,Prosper Digital,https://prosperdigital.com.au,Australia,Sydney,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,"Platinum Shopify Partner in Surry Hills, Sydney; clients include Nike, Lioness and Good Games.",,,,,,,https://prosperdigital.com.au/pages/shopify-agency-sydney,Services page,"Platinum Shopify Partner working with Sydney ecommerce teams on strategy, UX, development, platform migrations and conversion optimisation.",Multi client reporting,Multi-Client Shopify CRO Reporting Dashboard,I noticed you run migrations and CRO for brands like Nike and Good Games.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0299,Radikal,https://radikal.io,Belgium,Antwerp,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Antwerp-based Shopify Platinum Partner.,,,,,,,https://www.radikal.io/services/shopify-shopify-plus,Services page,Shopify Platinum Partner supporting merchants from first shop to larger ecosystems.,Data integration,Shopify Ecosystem Integration Dashboard,I noticed you help merchants scale into larger Shopify ecosystems.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0300,scandicommerce,https://scandicommerce.no,Norway,Oslo,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Shopify Plus partner agency in Oslo building headed and headless stores.,,,,,,,https://www.scandicommerce.no/partnere,Partner directory listing,"Uses Sanity, Shopify Storefront API, Hydrogen, Klaviyo and Make for headless commerce.",Automation monitoring,Make/Klaviyo Automation Monitoring Dashboard,"I noticed your stack combines Hydrogen, Klaviyo and Make automations.",Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0301,SmartOSC,https://smartosc.com,Singapore,,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Global digital transformation agency with Shopify Plus as a core offering.,,,,,,,https://www.smartosc.com/shopify-plus-agency-singapore/,Company blog,"Shopify Plus services span store setup, app integration, performance optimisation and multi-store management.",Multi client reporting,Enterprise Multi-Store Shopify Dashboard,I noticed you offer multi-store management for enterprise Shopify Plus brands.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0302,Solo Media Group,https://solomediagroup.com,Australia,Sydney,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,Shopify Plus/Platinum Partner agency that has built and scaled 500+ Shopify stores.,,,,,,,https://solomediagroup.com/pages/shopify-partners/sydneyau,Services page,"Shopify Plus/Premier Partner specialising in ecommerce development, technical integrations and ongoing store optimisation; claims 500+ stores and $500M+ annual client revenue.",Multi client reporting,Multi-Store Client Revenue Dashboard,I noticed you track $500M+ in annual revenue across 500+ client Shopify stores.,Medium,Not found,Also has Singapore location page. No contact/email found: search budget exhausted before contact searches.
DP-0303,TechDivision,https://techdivision.com,Germany,,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,"Shopify and Shopify Plus agency for Germany, Austria and Switzerland serving B2C and B2B.",,,,,,,https://www.techdivision.com/en/technologies-partners/shopify,Technology page,Shopify Plus agency for DACH implementing digital strategies and projects for B2C and B2B.,Data integration,B2B Shopify Plus Integration Dashboard,I noticed you deliver B2B and B2C Shopify Plus projects across DACH.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0304,Unique Paris,https://unique.paris,France,Paris,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,"Shopify Plus Premier Partner ecommerce and omnichannel agency; clients include Bonpoint, J.M. Weston, Rouje.",,,,,,,https://unique.paris/,Services page,"Shopify Plus Partner Premier offering consulting, design, development and web marketing; omnichannel luxury specialist.",Business reporting,Omnichannel Retail Sales Dashboard,I noticed you run omnichannel Shopify Plus for brands like Bonpoint and J.M. Weston.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
DP-0305,what.digital,https://what.digital,Switzerland,Zürich,Ecommerce agency (Shopify),Shopify / Ecommerce Agency,"Swiss Shopify Plus Partner focused on complex stores, integrations and migrations.",,,,,,,https://what.digital/shops/,Services page,"Delivers automation, performance and conversion at scale for complex Shopify Plus stores and integrations.",Automation monitoring,Shopify Automation & Integration Monitoring Dashboard,I noticed you deliver automation and integrations for complex Shopify Plus stores.,Medium,Not found,No contact/email found: search budget exhausted before contact searches.
